ID,location,PropertyType,BHK,price
38948659,Bani Park,apartment,4.0,25000
32962113,Vaishali Nagar,apartment,3.0,13000
34176065,Sirsi Road,builder floor apartment,2.0,4000
42098919,Indira Gandhi Nagar,residential house,2.0,7000
41739487,Chitrakoot,apartment,2.0,5000
17903849,Mansarovar Extension,apartment,3.0,12000
21299537,Ajmer Road,villa,1.0,6000
35479865,Jhotwara,residential house,2.0,6000
11294279,Jagatpura,apartment,3.0,7000
42355505,Mansarovar Extension,apartment,3.0,8000
26650085,Vaishali Nagar,residential house,2.0,8000
41700579,Mansarovar,residential house,1.0,5000
42008147,Pratap Nagar,apartment,2.0,6000
41934331,Devi Nagar,builder floor apartment,2.0,9000
42198187,Mansarovar Extension,apartment,2.0,7500
41215691,Bapu Nagar,residential house,2.0,12000
23064783,Malviya Nagar,residential house,1.0,7500
42372349,Lake City,apartment,2.0,5000
42347003,Bani Park,apartment,2.0,9000
41377893,Dadi Ka Phatak,residential house,1.0,5000
16628081,Jagatpura,apartment,3.0,6500
16184200,Pratap Nagar,apartment,3.0,10000
12630502,Hanuman Nagar,residential house,4.0,25000
42793185,Malviya Nagar,residential house,2.0,5000
41585899,Pratap Nagar,apartment,2.0,6000
36047231,Jagatpura,residential house,2.0,13500
20388973,Model Town,builder floor apartment,2.0,3500000
28349759,Jagatpura,residential house,3.0,15000
26504469,Mansarovar Extension,villa,3.0,1000
41217327,Jagatpura,residential house,1.0,5000
42532183,Tonk Road,residential house,2.0,10000
42515659,Jagatpura,apartment,2.0,15000
42849601,Mahadev Nagar,apartment,2.0,18000
42827917,Sitapura Industrial Area,apartment,2.0,6000
40264203,Civil Lines,residential house,2.0,20000
34952487,Mansarovar Extension,apartment,3.0,15000
42708579,Gandhi Path,builder floor apartment,3.0,14000
40528419,Vaishali Nagar,apartment,2.0,14000
42579905,Vaishali Nagar,residential house,3.0,40000
34735873,Vaishali Nagar,builder floor apartment,2.0,18000
41813639,Civil Lines,apartment,2.0,25000
42204285,Vaishali Nagar,residential house,1.0,13000
41606519,Janta Colony,residential house,3.0,35000
37781855,Gandhi Path,residential house,2.0,12000
42277667,Malviya Nagar,residential house,2.0,17000
40575121,Sez,apartment,2.0,11000
42868103,Tonk Road,apartment,3.0,20000
42502023,Ajmer Road,apartment,3.0,11000
40828971,Mansarovar,apartment,3.0,16000
40244715,Jagatpura,residential house,2.0,15000
42547273,Kalwar Road,residential house,3.0,10000
25742375,Greater Vidhyadhar Nagar,residential house,2.0,13000
42636985,Malpura Village,apartment,3.0,30000
42238203,C-Scheme,apartment,4.0,80000
42873345,Shyam Nagar,builder floor apartment,3.0,40000
31133605,Jagatpura,apartment,3.0,12200
39535803,Vaishali Nagar,apartment,3.0,24000
42902107,Vaishali Nagar,residential house,4.0,100000
42857073,Vaishali Nagar,builder floor apartment,3.0,25000
42754073,Durgapura,builder floor apartment,3.0,14000
42790135,Bani Park,apartment,3.0,30000
37439943,Vaishali Nagar,builder floor apartment,3.0,15000
37153939,Mansarovar Extension,apartment,1.0,10000
40709659,Civil Lines,residential house,7.0,120000
42907239,Ajmer Road,apartment,2.0,8000
42801257,Pratap Nagar,apartment,2.0,9000
24200255,C-Scheme,apartment,4.0,100000
26741375,Malviya Nagar,builder floor apartment,2.0,12000
23807073,Gopal Bari,residential house,1.0,6000
41879517,Malviya Nagar,residential house,1.0,13000
27615409,C-Scheme,apartment,4.0,75000
41009073,Jagatpura,apartment,3.0,20000
42635219,Vaishali Nagar,apartment,2.0,11990
38843643,Vivek Vihar,apartment,3.0,17000
37355063,Jagatpura,builder floor apartment,3.0,14000
41785667,Vidyadhar Nagar,builder floor apartment,3.0,16000
39696939,Mansarovar Extension,apartment,2.0,13000
35958647,Raja Park,builder floor apartment,1.0,10000
37147871,Vaishali Nagar,apartment,2.0,12500
33843885,Jagatpura,apartment,3.0,20000
42749989,Vaishali Nagar,apartment,2.0,20000
42275495,Shyam Nagar,builder floor apartment,3.0,15000
23584739,Bani Park,apartment,4.0,25000
41200203,Jagatpura,builder floor apartment,1.0,13000
42657453,Raja Park,builder floor apartment,2.0,22000
42883061,Civil Lines,apartment,4.0,45000
39701255,C-Scheme,apartment,4.0,50000
42462789,Jagatpura,builder floor apartment,2.0,14000
41993259,Jagatpura,apartment,2.0,17000
42710821,Sanganer,residential house,1.0,16000
34518153,Imli Phatak,apartment,2.0,14500
42825185,Bani Park,apartment,2.0,22000
31709169,Jagatpura,apartment,3.0,30000
42697807,Malviya Nagar,apartment,2.0,18000
42854129,Ajmer Road,apartment,3.0,26000
35182737,Mahaveer Nagar,builder floor apartment,2.0,11000
39490377,Nirman Nagar,apartment,3.0,25000
41912283,Bani Park,penthouse,2.0,20000
42420485,Vidyadhar Nagar,apartment,1.0,12500
41880897,Pratap Nagar,residential house,2.0,9500
42601607,Mansarovar Extension,apartment,3.0,45000
41466325,Malviya Nagar,apartment,3.0,21000
42421075,Mansarovar,residential house,3.0,25000
39844989,Jagatpura,apartment,3.0,16000
41894849,Chitrakoot,residential house,3.0,15000
40997431,Vaishali Nagar,apartment,5.0,36000
42755597,Adarsh Nagar,apartment,4.0,35000
40746367,Ajmer Road,apartment,2.0,12000
41244187,Chitrakoot,builder floor apartment,2.0,16000
37155187,Vaishali Nagar,apartment,2.0,15000
42268515,Vaishali Nagar,apartment,2.0,19000
30187713,Kalwar Road,villa,2.0,6000
30395955,Mansarovar,apartment,1.0,11000
42565791,Chitrakoot,builder floor apartment,3.0,18000
35186245,Vaishali Nagar,builder floor apartment,3.0,15000
34940083,Civil Lines,residential house,5.0,150000
42592311,Mansarovar,apartment,3.0,20000
42631705,Raja Park,builder floor apartment,3.0,22000
42266387,C-Scheme,apartment,1.0,15000
14467496,Mahaveer Nagar,residential house,6.0,60000
35082529,Nirman Nagar,villa,3.0,30000
19198063,Jagatpura,apartment,2.0,7990
42378841,Nirman Nagar,residential house,2.0,25000
25780439,Vaishali Nagar,residential house,4.0,25000
20565612,C-Scheme,builder floor apartment,2.0,32000
42816463,Civil Lines,residential house,9.0,150000
39062239,Malviya Nagar,residential house,2.0,11000
41929111,Malviya Nagar,builder floor apartment,3.0,20000
41332117,Malviya Nagar,builder floor apartment,1.0,15000
42891567,Civil Lines,residential house,2.0,24000
41719633,Jagatpura,apartment,3.0,24000
41914377,Bhankrota,apartment,2.0,10500
41695409,Lalarpura,apartment,4.0,28000
39846109,Jagatpura,apartment,3.0,18000
41942187,Sirsi Road,apartment,3.0,18000
42306911,Mansarovar,apartment,3.0,15500
42710281,Vaishali Nagar,apartment,3.0,24000
40517115,Vaishali Nagar,apartment,2.0,13000
42123459,Vaishali Nagar,apartment,3.0,22000
41813641,Civil Lines,apartment,2.0,25000
41893477,Maa Hinglaj Nagar,apartment,2.0,17000
40599441,Sez,apartment,3.0,13500
42878975,Model Town,apartment,1.0,13000
39046291,Vaishali Nagar,apartment,2.0,10000
42738341,Chitrakoot,builder floor apartment,3.0,14000
40527959,Vaishali Nagar,apartment,2.0,20000
42561555,Vaishali Nagar,residential house,3.0,55000
28620047,Civil Lines,apartment,2.0,25000
41760651,Vaishali Nagar,builder floor apartment,3.0,14000
38298673,Sez,apartment,2.0,9500
42867379,Siddharth Nagar,builder floor apartment,2.0,14000
39056061,Vaishali Nagar,builder floor apartment,2.0,17000
42739169,Chitrakoot,builder floor apartment,3.0,21000
40527415,Vaishali Nagar,apartment,3.0,18000
42563467,Vaishali Nagar,residential house,5.0,130000
40356637,Chitrakoot,builder floor apartment,3.0,15000
42119221,Malviya Nagar,villa,2.0,25000
39492597,Vaishali Nagar,apartment,3.0,38000
42774331,Vaishali Nagar,apartment,3.0,24000
40553335,Vaishali Nagar,builder floor apartment,3.0,15000
42117249,Vaishali Nagar,builder floor apartment,3.0,25000
35936335,Chitrakoot,builder floor apartment,3.0,13000
37885519,Jagatpura,apartment,3.0,25000
42619325,Sez,apartment,2.0,15000
42093587,Chitrakoot,apartment,3.0,17000
40527171,Vaishali Nagar,apartment,3.0,17000
42124363,Vaishali Nagar,apartment,2.0,17000
32457159,Chitrakoot,residential house,1.0,8000
40165369,Vaishali Nagar,apartment,3.0,22000
41945607,Nirman Nagar,builder floor apartment,3.0,19500
40528183,Vaishali Nagar,apartment,3.0,30000
42120481,Vaishali Nagar,residential house,3.0,40000
34891603,Chitrakoot,villa,3.0,25000
40763197,Vaishali Nagar,apartment,3.0,34000
41887691,Gandhi Path,apartment,1.0,12000
40527675,Vaishali Nagar,apartment,4.0,32000
42141875,Vaishali Nagar,builder floor apartment,3.0,15000
34661869,Vaishali Nagar,builder floor apartment,2.0,11000
40769181,Vaishali Nagar,builder floor apartment,2.0,13000
41674755,Chitrakoot,apartment,3.0,40000
40612867,Vaishali Nagar,builder floor apartment,2.0,11000
42174781,Vaishali Nagar,apartment,2.0,12500
34408347,Vidyut Nagar,builder floor apartment,1.0,9000
40755195,Sirsi Road,apartment,4.0,18000
42920019,Ajmer Road,apartment,3.0,27000
40553757,Vaishali Nagar,builder floor apartment,4.0,55000
42391659,Vaishali Nagar,apartment,2.0,15000
37391321,Gandhi Path,builder floor apartment,3.0,12000
41612045,Vaishali Nagar,apartment,3.0,23000
42917849,Vaishali Nagar,apartment,3.0,26000
40554243,Vaishali Nagar,builder floor apartment,3.0,20000
42565251,Vaishali Nagar,apartment,2.0,19500
37399225,Vaishali Nagar,builder floor apartment,2.0,10000
42631411,Gandhi Path,builder floor apartment,2.0,13000
42184515,Gandhi Path,builder floor apartment,2.0,11000
40528895,Vaishali Nagar,apartment,2.0,11000
42128393,Vaishali Nagar,apartment,2.0,13000
41612421,Vaishali Nagar,builder floor apartment,3.0,21000
39735089,Vaishali Nagar,builder floor apartment,2.0,15000
42317857,Chitrakoot,apartment,2.0,23000
40530003,Vaishali Nagar,builder floor apartment,2.0,15000
42177311,Vaishali Nagar,apartment,3.0,16000
41612647,Vaishali Nagar,residential house,3.0,25000
40114877,Sirsi Road,apartment,4.0,20000
41740773,Vaishali Nagar,builder floor apartment,3.0,15500
40530451,Vaishali Nagar,apartment,3.0,20000
42176793,Vaishali Nagar,apartment,3.0,15000
35247901,Chitrakoot,builder floor apartment,2.0,18000
40117663,Vaishali Nagar,apartment,2.0,30000
42335823,Gandhi Path,apartment,3.0,16500
40530909,Chitrakoot,builder floor apartment,2.0,15000
42783831,Vaishali Nagar,apartment,3.0,22000
33684051,Vaishali Nagar,residential house,2.0,10000
40165719,Vaishali Nagar,apartment,3.0,33000
42929061,Gandhi Path,builder floor apartment,3.0,10000
40529389,Vaishali Nagar,apartment,2.0,10000
42784089,Vaishali Nagar,apartment,3.0,24000
38839879,Vaishali Nagar,apartment,3.0,19000
42918211,Nirman Nagar,builder floor apartment,3.0,23000
40528583,Vaishali Nagar,apartment,3.0,18000
42784185,Vaishali Nagar,apartment,2.0,18000
38927609,Vaishali Nagar,apartment,3.0,30000
42919569,Gandhi Path,apartment,2.0,14000
40529123,Vaishali Nagar,apartment,3.0,13000
42784923,Vaishali Nagar,apartment,3.0,20000
39209789,Vaishali Nagar,apartment,3.0,20000
42919867,Ajmer Road,builder floor apartment,2.0,14000
42467171,Vaishali Nagar,apartment,4.0,30000
42804269,Vaishali Nagar,apartment,1.0,7500
40170157,Vaishali Nagar,apartment,3.0,25000
41380421,Gandhi Path,apartment,3.0,15000
42467307,Vaishali Nagar,apartment,5.0,35000
42734249,Vaishali Nagar,apartment,2.0,20000
40229779,Vaishali Nagar,apartment,3.0,23000
41131569,Gandhi Path,apartment,2.0,15000
42734733,Vaishali Nagar,apartment,2.0,12000
40230123,Vaishali Nagar,apartment,3.0,28000
41973287,Gandhi Path,apartment,3.0,23000
42735279,Vaishali Nagar,apartment,3.0,16000
40128959,Vaishali Nagar,builder floor apartment,2.0,15000
41093055,Gandhi Path,builder floor apartment,2.0,10500
42138159,Vaishali Nagar,apartment,3.0,24000
40773117,Vaishali Nagar,builder floor apartment,2.0,12000
42738849,Vaishali Nagar,apartment,3.0,25000
38846055,Vaishali Nagar,residential house,2.0,15000
